sentence,tags
"Saya kira , bulan Maret bulan yang paling tenang dari sisi inflasi dan sebagai -nya , kata -nya .",PRP VB Z NN NNP NN SC RB JJ IN NN NN CC IN PRP Z VB PRP Z
"Pria yang hilang itu , yang digambarkan oleh beberapa pejabat sebagai setengah-baya , diduga telah mengunjungi Kish , pulau pelancongan Iran dan daerah perdagangan besar di Teluk .",NN SC VB PR Z SC VB IN CD NN IN JJ Z VB MD VB NNP Z NN NN NNP CC NN NN JJ IN NNP Z
Sebelum -nya ia sangat mempercayai adanya rasa solidaritas antarsesama pembuat anggur .,SC PRP PRP RB VB NN NN NN NN NN NN Z
"Namun , kerja-sama mereka memburuk dan pada Maret 2000 , Bizimingu mengundurkan diri setelah berselisih dengan anggota-anggota senior RPF mengenai pembentukan kabinet baru .",CC Z NN PRP VB CC IN NNP CD Z NNP VB NN SC VB IN NN JJ NNP IN NN NN JJ Z
"Menurut Budi , saat ini hampir 50 persen muatan dalam-negeri masih diangkut oleh armada kapal asing dan porsi armada pelayaran nasional untuk muatan ekspor impor hanya lima persen .",IN NNP Z NN PR RB CD CD NN JJ MD VB IN NN NN JJ CC NN NN NN JJ SC NN NN NN RB CD CD Z
"Puluhan orang tewas bulan lalu ketika sebuah kapal yang sedang melakukan perjalanan dari Kamerun menuju Nigeria tenggelam , tampaknya karena kelebihan muatan barang .",CD NN VB NN CC SC NND NN SC MD VB NN IN NNP VB NNP VB Z RB SC NN NN NN Z
"DSLNG ini didirikan dalam rangka mengembangkan , membangun dan mengoperasikan kilang LNG yang terletak di Kabupaten Banggai , Provinsi Sulawesi Tengah .",NNP PR VB IN NN VB Z VB CC VB NN FW SC VB IN NNP NNP Z NNP NNP NNP Z
"Pemegang saham besar lain -nya adalah Boubyan Bank Kuwait 21,28 persen dan Atwill Holding Limited 15,32 persen .",NN NN JJ JJ PRP VB NNP NNP NNP CD CD CC NNP NNP NNP CD CD Z
"Sebagaimana semua detail yang terkait dengan kematian JFK , ada konspirasi bahwa jendela itu tidak asli .",SC CD NN SC VB IN NN NNP Z VB NN SC NN PR NEG JJ Z
"Sekitar satu setengah jam kemudian satu ledakan lain mengguncang daerah Karrada , di dekat lokasi bom mobil itu meledak .",IN CD CD NN CC CD NN JJ VB NN NNP Z IN JJ NN NN NN PR VB Z
Proyek yang dilaksanakan Waskita meliputi pembangunan perumahan dan apartemen untuk University City .,NN SC VB NNP VB NN NN CC NN SC NNP NNP Z
Pembicaraan mereka mencakup berbagai masalah bilateral dan internasional .,NN PRP VB CD NN JJ CC JJ Z
"Menurut dia , kebijakan yang tidak melawan arus ini adalah tidak melawan arus pergerakan global , karena untuk itu butuh amunisi penggunaan dana-cadangan yang besar .",IN PRP Z NN SC NEG VB NN PR VB NEG VB NN NN JJ Z SC IN PR VB NN NN NN SC JJ Z
"Tambahan utang nominal adalah karena perubahan nilai-tukar terutama untuk pinjaman luar-negeri , dan kemudian adanya tambahan penerbitan untuk menutupi defisit anggaran , kata Menkeu .",NN NN JJ VB SC NN NN JJ SC NN NN Z CC CC NN NN NN SC VB NN NN Z VB NN Z
"Tahun 1985 utang luar-negeri pemerintah sudah mencapai US $ 25,321 miliar .",NN CD NN NN NN MD VB NNP SYM CD CD Z
Kita tak melihat dampak yang terlalu negatif karena mampu menyerap kerugian -nya dengan menggunakan pendekatan pasar .,PRP NEG VB NN SC RB JJ SC JJ VB NN PRP SC VB NN NN Z
"Ledakan-ledakan itu terjadi di distrik Rahim Awa Kirkuk , yang mayoritas berpenduduk suku Kurdi dari kota yang berpenduduk etnis campuran .",NN PR VB IN NN NNP NNP NNP Z SC CD VB NN NNP IN NN SC VB JJ NN Z
"Sepanjang perjalanan , Strel dan tim -nya sempat beberapa kali nyaris diserang perompak dan sering-kali harus bergegas menyusuri arus guna menghindari bersamprokkan dengan piranha .",IN NN Z NNP CC NN PRP MD CD NND RB VB NN CC RB MD VB VB NN SC VB X SC NN Z
"Sebelumnya 18 / 9 , Komisi XI DPR menyetujui tiga BUMN IPO yaitu Krakatau Steel , Bank Tabungan Negara dan Garuda Indonesia .",SC CD Z CD Z NNP NNP NNP VB CD NN FW SC NNP NNP Z NNP NNP NNP CC NNP NNP Z
"Ada banyak kerja-sama setiap hari , kata Richards .",VB CD NN CD NN Z VB NNP Z
"Dua bom meledak di gerbong kereta-api yang melaju dari India ke Pakistan , membakar hingga tewas sedikit -nya 64 penumpang , kata para pejabat di-sini Senin .",CD NN VB IN NN NN SC VB IN NNP IN NNP Z VB IN VB CD PRP CD NN Z VB DT NN PR NNP Z
"Dengan adanya kontrak sewa tersebut diharapkan pada tahun ini pendapatan perseroan akan tumbuh 50 persen dari 2007 yang mencapai Rp 217 miliar , kata -nya .",IN NN NN NN PR VB IN NN PR NN NN MD VB CD CD IN CD SC VB SYM CD CD Z VB PRP Z
"Kami optimis rupiah masih dilirik investor lokal sampai sore nanti sehingga posisi akan makin menjauhi angka Rp 9.4 per dolar AS , kata -nya .",PRP NN NN MD VB NN JJ SC NN NN SC NN MD RB VB NN SYM CD IN NN NNP Z VB PRP Z
Pesawat itu berhenti beberapa ratus meter kemudian .,NN PR VB CD CD NND NN Z
Sejumlah investor strategis saat ini sedang menjajaki kemungkinan ikut mengelola blok Kangean PT Energi Mega Persada Tbk EMP .,CD NN JJ NN PR MD VB NN VB VB NN NNP NNP NNP NNP NNP NNP NNP Z
"Wakil Direktur Utama PT Semen Gresik SMGR , Heru P Adiningrat , Kamis , mengungkapkan kebutuhan investasi perseroan tahun depan 2009 untuk membangun pabrik baru diperkirakan sekitar 300 juta dolar AS .",NNP NNP NNP NNP NNP NNP NNP Z NNP NNP NNP Z NNP Z VB NN NN NN NN NN CD SC VB NN JJ VB IN CD CD NN NNP Z
"Ia mengatakan , peluang rupiah untuk bisa naik hingga di posisi Rp 9.1 per dolar AS sebenarnya masih besar , tinggal menunggu waktu untuk mencapai ke arah sana .",PRP VB Z NN NN SC MD VB IN IN NN SYM CD IN NN NNP RB MD JJ Z VB VB NN SC VB IN NN PR Z
"Direktur Utama Bank Permata Stewart D. Hall di Jakarta , Senin mengatakan peningkatan pada laba-bersih ini didukung oleh kenaikan pendapatan bunga bersih dan pendapatan non bunga bersih .",NNP NNP NNP NNP NNP NNP NNP IN NNP Z NNP VB NN IN NN PR VB IN NN NN NN JJ CC NN RB NN JJ Z
Kisaran bunga utang dari rentenir sangat tinggi .,NN NN NN IN NN RB JJ Z
Terjaga -nya likuiditas ditandai dengan gambaran APBN hingga Agustus 2008 di-mana realisasi pendapatan negara khusus -nya penerimaan pajak naik sebesar 46 persen sehingga total penerimaan negara mencapai 68 persen dari target .,VB PRP NN VB IN NN NN IN NNP CD SC NN NN NN JJ PRP NN NN VB JJ CD CD SC NN NN NN VB CD CD IN NN Z
"PT Indofood Sukses Makmur Tbk telah menyelesaikan transaksi akuisisi 70 persen saham PT Mitra Inti Sejati Plantation MISP dengan nilai Rp 66,5 miliar , dengan akuisisi ini dilakukan oleh anak-perusahaan Indofood yakni PT Salim Ivomas Pratama SIMP pada 1 Oktober 2007 .",NNP NNP NNP NNP NNP MD VB NN NN CD CD NN NNP NNP NNP NNP NNP NNP IN NN SYM CD CD Z SC NN PR VB IN NN NNP SC NNP NNP NNP NNP NNP IN CD NNP CD Z
Sejauh ini pengembalian kredit sektor kelapa-sawit lancar .,JJ PR NN NN NN NN JJ Z
"Dia menambahkan dana akuisisi senilai Rp 8,4 triliun akan dibiayai oleh dana internal perseroan dan pinjaman .",PRP VB NN NN NN SYM CD CD MD VB IN NN JJ NN CC NN Z
"Penempatan itu sebagai bagian dari upaya tersebut , kata juru-bicara di Fort Stewart .",NN PR IN NN IN NN PR Z VB NN IN NNP NNP Z
Sementara Obligasi Subordinasi Bank Mayapada II Tahun 2007 berjangka waktu 10 tahun memberikan tingkat suku bunga tetap untuk tahun pertama sampai kelima dan suku bunga tetap yang lebih tinggi untuk tahun keenam hingga ke-10 dengan opsi beli pada tahun kelima .,CC NNP NNP NNP NNP NNP NN CD VB NN CD NN VB NN NN NN RB IN NN OD IN OD CC NN NN RB SC RB JJ IN NN OD IN OD IN NN VB IN NN OD Z
Sabtu adalah salah-satu hari paling mematikan sejak invasi Maret 2003 karena pada hari itu 25 prajurit AS tewas di negara yang dilanda perang itu .,NNP VB CD NN RB VB IN NN NNP CD SC IN NN PR CD NN NNP VB IN NN SC VB NN PR Z
Pesan kami kepada Amerika Serikat ialah agar tak memperluas jangkauan aksi mereka di Somalia .,NN PRP IN NNP NNP VB SC NEG VB NN NN PRP IN NNP Z
"Informasi ini dihimpun dari data bisnis asuransi-jiwa kuartal III 2006 yang diikuti 42 perusahaan asuransi-jiwa , kata Eddy .",NN PR VB IN NN NN NN NN OD CD SC VB CD NN NN Z VB NNP Z
"Menurut -nya , transaksi pembelian saham DEJ tunduk pada ketentuan-ketentuan dan persyaratan-persyaratan dalam Shares Sales Agreement SSA yang telah ditandatangani pada 30 April 2007 lalu oleh para pihak dan akan efektif setelah terpenuhinya seluruh syarat-syarat tangguh conditions precedent sebagaimana dipersyaratkan dalam SSA .",IN PRP Z NN NN NN NNP VB IN NN CC NN IN NNP NNP NNP NNP SC MD VB IN CD NNP CD CC IN DT NN CC MD JJ SC NN CD NN JJ FW FW SC VB IN NNP Z
"Sementara itu , polisi Nort Western Province menemukan mayat seorang warga-negara Afrika Selatan di dalam tas plastik di ibu-kota provinsi tersebut , Peshawar , Ahad .",SC PR Z NN NNP NNP NNP VB NN NND NN NNP NNP IN NN NN NN IN NN NN PR Z NNP Z NNP Z
"Enam warga sipil tewas dalam serangan bunuh diri Rabu di kota Khost , Afghanistan timur .",CD NN JJ VB IN NN VB NN NNP IN NNP NNP Z NNP NNP Z
"Posisi rupiah , menurut dia saat ini sangat stabil",NN NN Z IN PRP IN PR RB JJ
"Pemerintah menerbitkan obligasi internasional dalam tiga jenis yaitu Indo 14 sebesar 300 juta dolar AS , Indo 18 sebesar 900 juta dolar AS , dan Indo 8 sebesar 1 miliar dolar AS .",NN VB NN JJ IN CD NND SC NNP CD JJ CD CD NN NNP Z NNP CD JJ CD CD NN NNP Z CC NNP CD JJ CD CD NN NNP Z
"Kalau BBM tergantung konsumsi -nya , kalau listrik tergantung dari volume gross -nya .",SC NN VB NN PRP Z SC NN VB IN NN FW PRP Z
"Apa yang mesti kami lakukan , dan akan kami lakukan , ialah terus terus mendesak presiden ini untuk melakukan tekanan atas pemimpin Irak agar mewujudkan penyelesaian politik , kata Levin .",WH SC MD PRP VB Z CC MD PRP VB Z VB X RB VB NN PR SC VB NN IN NN NNP SC VB NN NN Z VB NNP Z
"Keberhasilan perseroan mengendalikan biaya operasional melalui efisiensi membuahkan hasil laba usaha -nya bertambah dari Rp 227,88 miliar pada tahun 2005 menjadi Rp 292,16 miliar pada tahun 2006 dan laba-bersih per saham EPS - Earning Per Share perseroan naik dari Rp 50 menjadi Rp 74 .",NN NN VB NN JJ IN NN VB NN NN NN PRP VB IN SYM CD CD IN NN CD VB SYM CD CD IN NN CD CC NN IN NN FW Z FW IN FW NN VB IN SYM CD VB SYM CD Z
"Selain dua kelompok tersebut , kata Rusman , inflasi juga disebabkan oleh kenaikan harga minyak-goreng 1,7 persen pada Juli hingga menyumbang 0,02 persen pada inflasi dan kenaikan biaya keamanan 8,5 persen hingga menyumbang 0,03 persen .",IN CD NN PR Z VB NNP Z NN RB VB IN NN NN NN CD CD IN NNP SC VB CD CD IN NN CC NN NN NN CD CD SC VB CD CD Z
Dia mengaku tengah menunggu UU Sukuk .,PRP VB MD VB NNP NNP Z
Pada minggu keempat Maret 2007 sudah ada sinyal harga beras turun walaupun tidak signifikan penurunan -nya tetapi pengaruh -nya terhadap laju-inflasi akan cukup besar .,IN NN OD NNP CD MD VB NN NN NN VB SC NEG JJ NN PRP CC NN PRP IN NN MD RB JJ Z
"Di samping memiliki Satelindo , Indosat juga mempunyai anak-perusahaan IM3 , Lintasarta , dan MGTI .",IN NN VB NNP Z NNP RB VB NN NNP Z NNP Z CC NNP Z
"Nanti baru akan kelihatan tekanan -nya , yaitu keseimbangan antara penerimaan dengan pengeluaran itu pada kuartal kedua dan ketiga , saat ada beberapa utang yang jatuh-tempo dan pengeluaran-pengeluaran mulai terjadi , ujar -nya .",NN MD MD VB NN PRP Z SC NN IN NN IN NN PR IN NN OD CC OD Z SC VB CD NN SC VB CC NN MD VB Z VB PRP Z
"Ia menyatakan , pasukan Inggris meninjau bagaimana menangani permasalahan itu di masa datang di tengah kegelisahan tentang betapa mudah -nya para pelaut itu ditangkap pada 23 Maret .",PRP VB Z NN NNP VB WH VB NN PR IN NN VB IN NN NN IN SC JJ PRP DT NN PR VB IN CD NNP Z
Penawaran obligasi tersebut berlangsung pada 4 - 8 Mei dan akan dicatatkan di Bursa Efek Surabaya BES pada 24 Mei 2007 .,NN NN PR VB IN CD Z CD NNP CC MD VB IN NNP NNP NNP NNP IN CD NNP CD Z
Dia juga dituduh gagal menunjukkan paspor ketika dipulangkan ke Bangladesh dengan penerbangan khusus AS .,PRP RB VB JJ VB NN SC VB IN NNP IN NN JJ NNP Z
"Kami optimis pertumbuhan-ekonomi nasional akan tumbuh dengan cepat , melihat tinggi -nya minat investor asing menempatkan dana -nya di dalam-negeri , kata -nya .",PRP NN NN JJ MD VB IN JJ Z VB JJ PRP NN NN JJ VB NN PRP IN NN Z VB PRP Z
Selaku pembeli-siaga standby buyer PT Astra International Tbk ASII telah membeli 280.731.333 saham baru rights issue yang diterbitkan PT United Tractors Tbk UNTR .,IN NN FW FW NNP NNP NNP NNP NNP MD VB CD NN JJ FW FW SC VB NNP NNP NNP NNP NNP Z
"Pada Rabu pagi , Blair mengatakan , pihak -nya akan ' sangat tak mempunyai rasa tanggung-jawab ' untuk menetapkan batas - waktu yang sewenang-wenang untuk menarik pasukan inggris dari Irak .",IN NNP NN Z NNP VB Z NN PRP MD Z RB NEG VB NN NN Z SC VB NN Z NN SC RB SC VB NN NNP IN NNP Z
"Meski ada syarat tinggi badan , banyak aktor yang layak dipilih akan tampak jangkung di antara karakter fiksi ciptaan JRR Tolkien .",SC VB NN NN NN Z CD NN SC JJ VB MD VB JJ IN NN NN NN NN NNP NNP Z
"Pemberontak melepaskan tembakan dan granat serta bom ke pos polisi pada serangan Jumat malam di distrik Bokaro , sekitar 140 kilometer dari ibu-kota negara-bagian Jharkhand , Ranchi .",NN VB NN CC NN CC NN IN NN NN IN NN NNP NN IN NNP NNP Z IN CD NND IN NN NNP NNP Z NNP Z
"Ini mungkin terpengaruh pada faktor musiman sehingga cukup perlu kita waspadai ke-depan , kata -nya .",PR MD VB IN NN NN SC RB MD PRP VB RB Z VB PRP Z
"Ia mengatakan pendirian investment bank tersebut untuk menarik dana dari investor yang menanamkan modal -nya di pembiayaan modal equity financing berjangka waktu menengah dan panjang , 5 - 10 tahun .",PRP VB NN FW FW PR SC VB NN IN NN SC VB NN PRP IN NN NN FW FW VB NN JJ CC JJ Z CD Z CD NN Z
"Berdasarkan data BEJ , komposisi pemegang-saham APOL dengan kepemilikan masing-masing lima persen atau lebih per 31 Desember 2006 adalah Deg - Deutsche Investitions - UE 8,67 persen , PT Mandira Sanni Pratama 30,67 persen , Mellon S / A Cundill Recovery FD 8,34 persen dan PT Mandira Sanni Pratama S / A PT Ayrus 21,04 persen .",VB NN NNP Z NN NN NNP IN NN PRP CD CD CC RB IN CD NNP CD VB NNP Z NNP NNP Z NNP CD CD Z NNP NNP NNP NNP CD CD Z NNP NNP NNP NNP NNP NNP NNP CD CD CC NNP NNP NNP NNP NNP NNP NNP NNP NNP CD CD Z
"Saat ini , lanjut Aslim , gejolak di sisi global sudah berkurang , bahkan beberapa stok harga sudah mulai normal kembali .",NN PR Z VB NNP Z NN IN NN JJ MD VB Z RB CD NN NN MD VB JJ VB Z
Menyumbangkan uang untuk amal belum begitu berkembang di Cina sebaik di banyak negara lain .,VB NN IN NN NEG RB VB IN NNP JJ IN CD NN JJ Z
"Meski demikian , BII berhasil meningkatkan penyaluran kredit mereka hingga Rp 26,489 miliar atau naik 14 persen dibanding periode yang sama tahun lalu , Rp 23,190 miliar .",SC PR Z NNP VB VB NN NN PRP IN SYM CD CD CC VB CD CD VB NN SC JJ NN CC Z SYM CD CD Z
"Raja yang berusia 59 tahun itu sedang dalam perjalanan menuju Kuil Pashupatinath di Kathmandu untuk berdoa pada acara Mahashivratri ketika massa melemparkan batu ke arah rombongan kendaraan -nya pada saat mereka mendekati tempat pemujaan itu , kata para pejabat dan saksi-mata itu .",NNP SC VB CD NN PR MD IN NN VB NNP NNP IN NNP IN VB IN NN NNP SC NN VB NN IN NN NN NN PRP IN NN PRP VB NN NN PR Z VB DT NN CC NN PR Z
"Bendungan Karebbe Arif mengungkapkan bahwa pembangunan bendungan ketiga di Karebbe , sungai Larona , untuk meningkatkan kapasitas listrik tenaga air PLTA 90 Megawatt MW dari 275 MW menjadi 365 MW .",NNP NNP NNP VB SC NN NN OD IN NNP Z NNP NNP Z SC VB NN NN NN NN NN CD NND NND IN CD NND VB CD NND Z
"Kami optimis serangkaian transaksi yang telah dilakukan -nya tersebut akan membawa manfaat besar bagi perolehan pendapatan dan kinerja operasional , serta kinerja keuangan perusahaan pada masa mendatang , ujar Ambono .",PRP NN NN NN SC MD VB PRP PR MD VB NN JJ IN NN NN CC NN JJ Z CC NN NN NN IN NN VB Z VB NNP Z
Penurunan suku bunga The Fed diharapkan akan memicu penurunan suku bunga pinjaman yang telah tinggi .,NN NN NN NNP NNP VB MD VB NN NN NN NN SC MD JJ Z
"PT Lautan Luas LTLS mendirikan perusahaan baru di Vietnam melalui anak-perusahaan -nya di Singapura , Lautan Luas Singapore Pte . Ltd . , dengan nama Lautan Luas Vietnam Co Ltd . LLV .",NNP NNP NNP NNP VB NN JJ IN NNP VB NN PRP IN NNP Z NNP NNP NNP NNP Z NNP Z Z IN NN NNP NNP NNP NNP NNP Z NNP Z
"Sebenarnya akuisisi yang dilakukan oleh anak usaha Indofood yakni PT Salim Ivomas Pratama SIMP dan Indofood Agri Resources Ltd Indoagri nilai -nya sebesar Rp 5,7 triliun , tetapi karena mengacu pada peraturan Bapepam - LK tentang ' tender offer ' penawaran tender makanya harga -nya menjadi sekitar Rp 8,4 triliun .",RB NN SC VB IN NN NN NNP SC NNP NNP NNP NNP NNP CC NNP NNP NNP NNP NNP NN PRP JJ SYM CD CD Z CC SC VB IN NN NNP NNP NNP IN Z FW FW Z NN NN NN NN PRP VB RB SYM CD CD Z
"Suku bunga memang turun , sehingga pengeluaran bunga juga turun dan kurs untuk beberapa cicilan utang luar-negeri juga turun .",NN NN RB VB Z SC NN NN RB VB CC NN SC CD NN NN NN RB VB Z
"Hal ini justru melahirkan ideologi utang , di-mana negara-berkembang tidak percaya diri akan mampu membangun tanpa utang .",NN PR RB VB NN NN Z SC NN NEG VB NN MD JJ VB IN NN Z
Pelaku itu menyerang markas pasukan koalisi ( ISAF ) tidak jauh dari kota di bagian timur Khost .,NN PR VB NN NN NN Z NNP Z NEG JJ IN NN IN NN NN NNP Z
"Demikian juga dengan kepemilikan SUN oleh bank swasta rekap mengalami penurunan 4,9 persen dari Rp 81,73 triliun pada Juni 2006 menjadi Rp 77,72 triliun , walau dibandingkan dengan Mei 2007 terjadi kenaikan 4,14 persen dari Rp 74,63 triliun .",PR RB IN NN NNP IN NN JJ NN VB NN CD CD IN SYM CD CD IN NNP CD VB SYM CD CD Z SC VB IN NNP CD VB NN CD CD IN SYM CD CD Z
"Sigit memperkirakan pasar saham global akan segera membaik seperti yang terlihat pada Kamis 9 / 8 yang telah menguat sekitar 1,5 - 2,5 persen secara rata-rata .",NNP VB NN NN JJ MD RB VB IN SC VB IN NNP CD Z CD SC MD VB IN CD Z CD CD IN JJ Z
"Sementara lifting minyak sebanyak 950 barel per hari , sama dengan rekomendasi tertinggi DPR dengan volume konsumsi bahan-bakar minyak mencapai 38 , 9 juta kilo liter atau meningkat cukup tajam dibandingkan APBN perubahan APBNP 2008 sebanyak 35,5 juta kilo liter .",SC FW NN CD CD NND IN NN Z JJ IN NN JJ NNP IN NN NN NN NN VB CD Z CD CD NND NND CC VB RB JJ VB NN NN NN CD CD CD CD NND NND Z
Surat-surat perjalanan yang ditemukan bersama -nya memperlihatkan ia berusia 26 tahun .,NN NN SC VB IN PRP VB PRP VB CD NN Z
PT Indonesia Air Transport Tbk IATA berencana menambah 3 unit helikopter lagi sampai dengan 2009 .,NNP NNP NNP NNP NNP NNP VB VB CD NND NN RB SC IN CD Z
"Menurut laporan terbaru yang dikeluarkan oleh OKI , dari 57 negara anggota OKI hanya tiga negara yang mengekspor produk berteknologi tinggi , yaitu Turki , Mesir dan Uzbekistan yang memiliki paten dalam hal teknologi .",IN NN JJ SC VB IN NNP Z IN CD NN NN NNP RB CD NN SC VB NN VB JJ Z SC NNP Z NNP CC NNP SC VB NN IN NN NN Z
"Namun , kami memang menyaksikan bahwa pembunuhan sektarian turun sekarang .",CC Z PRP RB VB SC NN JJ VB NN Z
"Presiden Direktur AKR Corporindo Tbk Haryanto Adikoesoemo dalam laporan -nya kepada Ketua Bapepam - LK di Jakarta , Jumat , mengatakan saham tersebut dibeli dari PT Arthakencana Rayatama selaku pemegang-saham PT Andahanesa Abadi , yang juga merupakan perusahaan terafiliasi dengan perseroan seharga Rp 11 miliar .",NNP NNP NNP NNP NNP NNP NNP IN NN PRP IN NN NNP NNP NNP IN NNP Z NNP Z VB NN PR VB IN NNP NNP NNP IN NN NNP NNP NNP Z SC RB VB NN VB IN NN NN SYM CD CD Z
"Namun demikian , kata -nya , banyak negara lain di kawasan ini menetapkan kewajiban modal minimum nol .",CC PR Z VB PRP Z CD NN JJ IN NN PR VB NN NN NN CD Z
""" Maksimal saham yang akan kita lepas sekitar 48 persen , "" tambah -nya .",Z JJ NN SC MD PRP JJ IN CD CD Z Z VB PRP Z
"Pemberontak Macan Tamil untuk pertama kali menggunakan pesawat ringan untuk mengebom pangkalan udara utama militer di Sri Lanka yang terletak bersebelahan dengan bandar-udara internasional Senin , sehingga dua prajurit udara tewas dan 17 lagi cedera , kata beberapa pejabat .",NN NNP NNP IN OD NND VB NN JJ SC VB NN NN JJ NN IN NNP NNP SC VB VB IN NN JJ NNP Z SC CD NN NN VB CC CD RB JJ Z VB CD NN Z
"Negara bagian menyasikan meningkat -nya kekerasan sejak New Delhi menyerukan pembatalan gencatan-senjata dengan kelompok militan itu pada September 2006 , seraya menyatakan bahwa ULFA masih terus melakukan kekerasan dan pemerasan di Assam .",NN NN X VB PRP NN IN NNP NNP VB NN NN IN NN JJ PR IN NNP CD Z SC VB SC NNP MD RB VB NN CC NN IN NNP Z
"Transaksi dilakukan pada 4 September 2008 dengan menunjuk broker pelaksana PT Danatama Makmur , kata Direktur BUMI Eddie J. Soebari di Jakarta Senin .",NN VB IN CD NNP CD IN VB NN NN NNP NNP NNP Z VB NNP NNP NNP NNP NNP IN NNP NNP Z
